time,mode,center_x,center_y,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
27.3,normal,1.429528984598337,-3.1299999999999994,0.1610093238425806,1.2455209469602269,1.2050011143154635,70.97384780499183,59.056718088011394,1.2,0.015455600651260226
27.35,normal,1.4465289845983382,-3.13,0.16096683751643695,1.2514740073342352,1.2049593234472984,70.9739194682191,59.14413473292091,1.2,0.015608429380073596
27.400000000000002,normal,1.4635289845983377,-3.1299999999999994,0.1609333012926893,1.2575280310932893,1.2049068071551723,70.97399456456527,59.231488931745595,1.2,0.01577536886132563
27.450000000000003,normal,1.480528984598339,-3.1300000000000003,0.16091038345265796,1.2636788082671078,1.204846614980142,70.97407322302892,59.31876790624128,1.2,0.015943006385731085
27.5,normal,1.4975289845983384,-3.13,0.16089954697157952,1.269922080189118,1.2047822050333858,70.97415551068354,59.405959842471475,1.2,0.016125695891779056
27.55,normal,1.5145289845983378,-3.13,0.1609018767566277,1.2762536950813972,1.204717111664704,70.97424143271458,59.49305392559198,1.2,0.01635811957576532
27.6,normal,1.5315289845983373,-3.13,0.1609179320436533,1.2826697693425502,1.2046546307798678,70.97433091152084,59.58004037057482,1.2,0.016660045339241234
27.650000000000002,normal,1.5485289845983385,-3.13,0.16094765337492983,1.2891668389054143,1.204597551046867,70.97442375756334,59.66691044727533,1.2,0.01700581379022402
27.700000000000003,normal,1.565528984598338,-3.13,0.16099034176806362,1.2957419871991238,1.2045479527347502,70.97451964486748,59.75365649820324,1.2,0.017343930771785136
27.75,normal,1.5825289845983375,-3.13,0.1610447097673287,1.3023929394875042,1.20450708782028,70.97461810051341,59.840271947697545,1.2,0.01762845393950575
27.8,normal,1.5995289845983387,-3.13,0.16110898772825819,1.30911811726967,1.2044753461739925,70.97471851192533,59.92675130180382,1.2,0.017829526254699947
27.85,normal,1.6165289845983382,-3.13,0.16118106027350063,1.3159166505887647,1.2044523040177528,70.97482015038496,60.01309013885911,1.2,0.01793943773737731
