time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
12.3,overflight,-0.23975795784778842,0.0,1.27,0.2830522678068557,0.2212697911528616,1.2230295347765225,195.84593656222705,38.72011981223699,1.2282483399493294,0.7957549233763688
12.350000000000001,overflight,-0.2187579578477885,0.0,1.27,0.27182208524064844,0.22908554020964522,1.257120112289526,195.98901881918636,38.86971398176472,1.2400264393405116,0.714942824927727
12.4,overflight,-0.1977579578477885,0.0,1.27,0.26565243975024166,0.23657748908094955,1.2536742203170808,196.18172210208485,39.0133387322804,1.2513189356381853,0.7829501193869737
12.450000000000001,overflight,-0.1767579578477887,0.0,1.27,0.26390781420226467,0.24371684328865117,1.218232636975419,196.43092354537788,39.14855495008476,1.2619997147967643,0.8667522817316575
12.5,overflight,-0.15575795784778879,0.0,1.27,0.26602069767138947,0.2504762426403706,1.1888458533841184,196.80388748214185,39.272909565155864,1.2720152411048902,1.064969691382492
12.55,overflight,-0.13475795784778877,0.0,1.27,0.2713637649911092,0.25682988751533875,1.1686979781788738,197.38211407924234,39.38437861071882,1.2813824554367657,1.2954745679774065
12.600000000000001,overflight,-0.11375795784778808,0.0,1.27,0.2792753692500066,0.26275416937887686,1.1599578124359087,198.15779968097283,39.4826547641744,1.290124190258692,1.4809651407697386
12.65,overflight,-0.09275795784778906,0.0,1.27,0.2890617812601443,0.2682290516118817,1.162516362694171,198.93089207717725,39.57101136120549,1.2982668741497199,1.4987779493735605
12.700000000000001,overflight,-0.07175795784778827,0.0,1.27,0.3000559894645437,0.2732401609506152,1.1750706219652596,199.63401138493512,39.65807652864236,1.3058377957275302,1.4289449956193558
12.75,overflight,-0.05075795784778925,0.0,1.27,0.3115168158011551,0.2777812334880927,1.1945791534937185,200.14059034377058,39.747410356481566,1.3128623332654814,1.2199914431717265
12.8,overflight,-0.02975795784778834,0.0,1.27,0.3228415039978477,0.2818562300559688,1.210819972185837,200.5002932216485,39.837643340415,1.3193617675508014,1.0397138004903645
12.850000000000001,overflight,-0.008757957847788544,0.0,1.27,0.33354897150490026,0.2854803239810386,1.214315267725218,200.79220795186617,39.92726041587397,1.3253522571638439,0.975137493056249
12.9,overflight,0.012242042152211363,0.0,1.27,0.3432697780613472,0.2886792385875019,1.2193621970922865,201.06773258818868,40.01555640086861,1.3308452131497441,0.9443338362615818
12.950000000000001,overflight,0.03324204215221149,0.0,1.27,0.35173027281854574,0.2914869836105045,1.2253643461880566,201.34262607908533,40.10329921987503,1.3358488346564887,0.9145984038141922
13.0,overflight,0.05424204215221118,0.0,1.27,0.35875430946537745,0.29394258380680127,1.2317091471992037,201.60059785110403,40.19295673623998,1.340370231970515,0.8644118672966685
