time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_pair_distance,total_energy,total_path_length,avg_force_norm
20.700000000000003,overflight,2.8103298571531656,0.0,1.85,0.5146986847203829,0.10929261282209968,0.9938029470999579,257.9181763029477,56.65603238896607,1.9499021513865018
20.75,overflight,2.831329857153164,0.0,1.85,0.5110686037230223,0.31000000000000005,1.0234932743649239,259.3254486181695,56.818239000194794,2.111186863775603
20.8,overflight,2.852329857153165,0.0,1.85,0.5108025382294425,0.30337511380593263,1.0411090415084718,260.9145454482,56.954778087471546,2.3471829135488584
20.85,overflight,2.8733298571531645,0.0,1.85,0.5110950270793807,0.2900680542754357,1.0425196716223488,262.46667123113264,57.10077746537206,2.2881606689613543
20.900000000000002,overflight,2.8943298571531653,0.0,1.85,0.5126537848483176,0.26999751411993245,1.0530444410127415,263.7474651627263,57.25941313773433,2.0158952888329895
20.950000000000003,overflight,2.915329857153166,0.0,1.85,0.5157185516590088,0.2430647344391934,1.073040569067806,264.73793528587663,57.42804458119152,1.7121390377665882
21.0,overflight,2.936329857153165,0.0,1.85,0.5203870508148848,0.20916403877202816,1.1029392636000457,265.7308541769662,57.603524859283894,1.8150203339682682
21.05,overflight,2.957329857153164,0.0,1.85,0.5268219779341695,0.16945234586449498,1.142593417048351,266.6678899722334,57.7837655806459,1.885920691137168
21.1,overflight,2.978329857153165,0.0,1.85,0.534590423387978,0.12755887307743263,1.1529854663859418,267.7135624721721,57.96222418528849,1.93138738352114
21.150000000000002,overflight,2.9993298571531657,0.0,1.85,0.5375382097738379,0.31000000000000005,1.1075511074817435,268.71400307972937,58.13438359561408,1.8718108998997587
21.200000000000003,overflight,3.0203298571531665,0.0,1.85,0.5433386831327962,0.30276729008356495,1.139066848790042,270.57756563722995,58.27973862537214,2.706333534543629
21.25,overflight,3.0413298571531637,0.0,1.85,0.5494084562476076,0.288432769129795,1.152881930197984,272.3792287681388,58.43308991442798,2.650093882453087
21.3,overflight,3.0623298571531645,0.0,1.85,0.5551290354546519,0.2701873987259371,1.1640242608641527,273.58196675543576,58.5913791603344,2.0640344985586907
21.35,overflight,3.0833298571531653,0.0,1.85,0.5598984996829002,0.2508701774444835,1.1765418634882465,274.60188217176506,58.752070117825824,1.872358584249178
21.400000000000002,overflight,3.104329857153166,0.0,1.85,0.5632708833628709,0.23227137794602104,1.1879865155321438,275.60790548191653,58.914942624449985,1.8600348265853826
21.450000000000003,overflight,3.1253298571531647,0.0,1.85,0.5655294672308457,0.21530850937263302,1.1966134286224104,276.6546196523744,59.076678411537294,1.851636595835608
21.5,overflight,3.146329857153164,0.0,1.85,0.5667057364200013,0.20016100112510515,1.201523218124887,277.5804570927722,59.24168449156026,1.760493971356151
21.55,column,3.167329857153165,0.0,1.2,0.9533886969345264,0.18289313504978,1.20305703821155,278.9800305736586,59.41443369846243,2.285322082741496
21.6,column,3.1883298571531657,0.0,1.2,0.9419419307272145,0.16385104094426195,1.201554409390439,280.2893821529359,59.596212505025846,2.182441647384848
21.650000000000002,column,3.2093298571531648,0.0,1.2,0.927877666472558,0.14338313706688277,1.200216097216094,281.52279929875766,59.78456258718117,2.0871463543760553
21.700000000000003,column,3.2303298571531656,0.0,1.2,0.9107681624143227,0.12183553536381297,1.198748261353818,282.72973221404266,59.97479428235806,2.044204819433236
21.75,column,3.251329857153164,0.0,1.2,0.9242573274399188,0.31000000000000005,1.1969415630202314,283.84450332660083,60.16724771347304,1.9369376185306972
21.8,column,3.272329857153165,0.0,1.2,0.9039136871003326,0.30442116331050606,1.1738394704813628,285.30051482333556,60.34924837769057,2.325534496683125
21.85,column,3.2933298571531644,0.0,1.2,0.8804488185346205,0.29328263317501,1.1280940706406628,286.8401562668208,60.52714420360764,2.394512663774613
21.900000000000002,column,3.314329857153165,0.0,1.2,0.854271272605498,0.2766759758101498,1.0939500091284942,288.32995471403063,60.70094745084094,2.327237578410606
21.950000000000003,column,3.335329857153166,0.0,1.2,0.8257698831544882,0.25474699382048804,1.0717598862228745,289.65415219980537,60.877397305854075,2.170719794040685
22.0,column,3.356329857153165,0.0,1.2,0.7960551099791137,0.22764705248251937,1.0605359562293712,290.67603372699483,61.06299626473567,1.9071556655991926
22.05,column,3.377329857153164,0.0,1.2,0.7656440890070418,0.1954946870681662,1.0597688815258826,291.5637660366638,61.25830613406083,1.7613004995620787
22.1,column,3.398329857153165,0.0,1.2,0.7350347482604567,0.15838641506634543,1.0688854469707723,292.3934218881355,61.463062849108404,1.6745144682101718
22.150000000000002,column,3.4193298571531647,0.0,1.2,0.7047052370771751,0.11666684670874905,1.0872776914558264,293.16671819463477,61.676580687877816,1.5915769600761518
22.200000000000003,column,3.4403298571531655,0.0,1.2,0.7165704107895484,0.31000000000000005,1.037850660661733,293.8222194221891,61.897215234270774,1.4618874972309868
22.25,column,3.4613298571531628,0.0,1.2,0.6955261678704716,0.3038684910480407,1.0251050812580151,294.53935434910744,62.089208933331506,1.4585298122169839
22.3,column,3.482329857153164,0.0,1.2,0.6753283442018331,0.2918028128128758,1.0190009425386621,295.17913710039755,62.28724697799809,1.302629632412026
22.35,column,3.503329857153165,0.0,1.2,0.6558752903242085,0.27413234318474444,1.02050505144045,295.7670721892814,62.48868574453646,1.2694804905359178
22.400000000000002,column,3.5243298571531656,0.0,1.2,0.6370907742835696,0.25157298556691887,1.0301494369042283,296.4176597750132,62.69155665490297,1.3851448805603368
22.450000000000003,column,3.545329857153164,0.0,1.2,0.6189443418955788,0.22479281966648879,1.0481501351254896,297.13113784843705,62.89507723182179,1.4620142901583555
22.5,column,3.566329857153163,0.0,1.2,0.6013596754157671,0.19443027754862374,1.0697863013766928,298.18997660323936,63.09720271235237,1.8338467134618663
22.55,column,3.587329857153164,0.0,1.2,0.5846594623469368,0.16227369979605233,1.092826394464123,299.1412466625762,63.29773239243406,1.7869339305662355
22.6,column,3.608329857153165,0.0,1.2,0.5693713644416042,0.12992198915421604,1.1157893853995848,300.2668658792055,63.495533631670455,1.95655316664487
22.650000000000002,column,3.629329857153164,0.0,1.2,0.5943291520968639,0.31000000000000005,1.105399759720839,301.4202548220802,63.693372045886534,2.0001723756138943
22.700000000000003,column,3.6503298571531646,0.0,1.2,0.5858595019715286,0.30635848523884035,1.1259438163404252,302.4088695281362,63.8848198574659,1.877900491592174
22.75,column,3.6713298571531636,0.0,1.2,0.5785053433626258,0.292591113257052,1.1464293365615552,303.50073171490857,64.08202581139972,1.9742985695320894
22.8,column,3.6923298571531644,0.0,1.2,0.5713835296151741,0.25622069249764623,1.1619764253284082,304.86111778020916,64.27511056432428,2.243959162244463
22.85,column,3.7133298571531634,0.0,1.2,0.5651201246816546,0.2226082555251392,1.1535419746977116,306.3767103846984,64.46027609071092,2.3569411066510986
22.900000000000002,column,3.7343298571531642,0.0,1.2,0.5602267140482605,0.1932475462892318,1.1482958319941143,307.87677752704525,64.63823445254691,2.329363648936353
22.950000000000003,column,3.755329857153165,0.0,1.2,0.5569889781906256,0.1680483760741407,1.154869051559451,309.2308406466598,64.81273505581376,2.2039607696162795
23.0,column,3.776329857153164,0.0,1.2,0.5556880361443886,0.14666294088323473,1.1711950420542856,310.36717299929046,64.9870407098546,2.014451022999494
23.05,column,3.7973298571531635,0.0,1.2,0.5565055875964828,0.1283064840244541,1.1706920834924253,311.2808613131407,65.16287865267336,1.7974452467816147
23.1,column,3.8183298571531643,0.0,1.2,0.5590554293512753,0.11013005856216473,1.1657137608863408,311.7288327229546,65.34083333578408,1.2537666978178392
23.150000000000002,column,3.839329857153165,0.0,1.2,0.5987551582202566,0.23477907363270667,1.1636606956813647,312.1902137434771,65.52134722564102,1.2903275862610548
23.200000000000003,column,3.860329857153166,0.0,1.2,0.6066766758505636,0.21897623396588672,1.1647176924926819,313.44009878597365,65.69637521692788,2.0653975138978895
23.25,column,3.881329857153163,0.0,1.2,0.615784064575769,0.20695914156302608,1.1647211902246446,314.6524017857355,65.8728329004353,1.9990390463939893
23.3,column,3.902329857153164,0.0,1.2,0.6259098230050932,0.19899405007849702,1.1648571277876134,315.7323935105179,66.05385070559518,1.8353861457230298
23.35,column,3.9233298571531647,0.0,1.2,0.6341186665436054,0.19878836292116264,1.1725183657087115,317.063948118777,66.22728490329422,2.161519383422527
